IMEI,batteryVoltage,currentMode,dataType,heading,humidity,latitude,longitude,messageType,satelliteNumber,speed,temperature,timeStamp,weather
868446031859974,3.706,0,GPS data,0,,41.00515,-73.84817,Door Close,4,0.00km/h,,2020-06-17 15:39:32,
868446031859974,3.677,0,GPS data,0,,41.00500,-73.84842,Door Close,5,0.00km/h,,2020-06-20 02:07:04,
868446031859974,3.69,0,GPS data,0,,41.00502,-73.84823,Door Close,5,0.00km/h,,2020-06-18 01:51:49,
868446031859974,3.691,0,GPS data,0,,41.00500,-73.84818,Door Close,3,0.00km/h,,2020-06-18 14:02:33,
868446031859974,3.691,0,GPS data,0,,41.00500,-73.84818,Door Close,3,0.00km/h,,2020-06-18 14:01:14,
868446031859974,3.683,0,GPS data,0,,41.00576,-73.84788,Door Close,5,0.00km/h,,2020-06-18 19:36:23,
868446031859974,4.007,0,GPS data,0,,41.00505,-73.84825,Door Close,6,0.00km/h,,2020-07-08 02:08:20,
868446031859974,3.69,0,GPS data,0,,41.00520,-73.84799,Door Close,5,0.00km/h,,2020-06-18 01:54:48,
868446031859974,3.691,0,GPS data,49,,41.00511,-73.84808,Door Close,3,0.00km/h,,2020-06-18 14:03:39,
868446031859974,4.002,0,GPS data,0,,41.00489,-73.84850,Door Close,5,0.00km/h,,2020-07-08 13:00:38,
868446031859974,3.719,0,GPS data,0,,41.00487,-73.84831,Door Close,5,0.00km/h,,2020-06-15 14:59:29,
868446031859974,3.714,0,GPS data,0,,41.00475,-73.84831,Door Close,5,0.00km/h,,2020-06-15 17:05:41,
868446031859974,3.921,0,GPS data,0,42%,41.00482,-73.84826,Door Close,4,0.00km/h,27.26°C,2020-07-14 00:29:44,Clear
868446031859974,3.709,0,GPS data,0,,41.00566,-73.84794,Door Close,4,2.22km/h,,2020-06-16 20:01:18,
868446031859974,4.079,0,GPS data,0,,41.00505,-73.84846,Door Close,6,0.00km/h,,2020-07-02 13:00:01,
868446031859974,3.936,0,GPS data,0,,41.00499,-73.84842,Door Close,3,0.00km/h,,2020-07-13 01:44:34,
868446031859974,3.996,0,GPS data,0,,41.00427,-73.84867,Door Close,5,0.00km/h,,2020-07-08 18:19:28,
868446031859974,3.884,0,GPS data,0,82%,41.00509,-73.84846,Door Close,4,0.00km/h,21.02°C,2020-07-16 05:26:08,Clouds
868446031859974,4.05,0,GPS data,0,,41.00507,-73.84809,Door Close,4,0.00km/h,,2020-07-05 19:27:09,
868446031859974,4.012,0,GPS data,0,,41.00480,-73.84826,Door Close,4,0.00km/h,,2020-07-08 00:10:41,
868446031859974,3.715,0,GPS data,0,,41.00458,-73.84828,Door Close,6,0.00km/h,,2020-06-15 16:55:41,
868446031859974,3.654,0,GPS data,0,,41.00518,-73.84825,Door Close,5,0.00km/h,,2020-06-23 13:00:24,
868446031859974,3.884,0,GPS data,0,77%,41.00479,-73.84787,Door Close,5,0.00km/h,21.37°C,2020-07-16 02:38:12,Clouds
868446031859974,3.717,0,GPS data,164,,41.00508,-73.84839,Door Close,4,0.00km/h,,2020-06-15 14:04:50,
868446031859974,4.012,0,GPS data,0,,41.00403,-73.84802,Door Close,4,0.00km/h,,2020-07-08 00:06:55,
868446031859974,3.648,0,GPS data,0,,41.00556,-73.84832,Door Close,3,0.00km/h,,2020-06-23 22:56:31,
868446031859974,3.883,0,GPS data,0,73%,41.00533,-73.84831,Door Close,4,0.00km/h,22.38°C,2020-07-16 01:05:46,Clouds
868446031859974,3.696,0,GPS data,0,,41.00495,-73.84853,Door Close,5,0.00km/h,,2020-06-17 17:51:17,
868446031859974,3.717,0,GPS data,39,,41.00491,-73.84814,Door Close,4,0.00km/h,,2020-06-15 22:18:52,
868446031859974,3.68,0,GPS data,0,,41.00507,-73.84815,Door Close,3,0.00km/h,,2020-06-19 14:37:14,
868446031859974,4.132,0,GPS data,0,,41.00511,-73.84820,Door Close,6,0.00km/h,,2020-06-30 15:30:07,
868446031859974,4.062,0,GPS data,316,,41.00510,-73.84833,Door Close,4,0.00km/h,,2020-07-04 03:07:59,
868446031859974,3.928,0,GPS data,0,54%,41.00501,-73.84817,Door Close,5,0.00km/h,28.47°C,2020-07-13 16:10:57,Clear
868446031859974,4.0,0,GPS data,234,,41.00513,-73.84828,Door Close,5,0.00km/h,,2020-07-08 14:54:11,
868446031859974,4.14,0,GPS data,0,,41.00492,-73.84819,Door Close,5,0.00km/h,,2020-06-30 14:16:26,
868446031859974,3.933,0,GPS data,0,78%,41.00470,-73.84794,Door Close,5,0.00km/h,24.15°C,2020-07-13 12:53:58,Clear
868446031859974,3.68,0,GPS data,0,,41.00517,-73.84830,Door Close,5,0.00km/h,,2020-06-18 20:44:40,
868446031859974,3.931,0,GPS data,0,54%,41.00501,-73.84867,Door Close,4,0.00km/h,28.08°C,2020-07-13 15:25:43,Clear
868446031859974,4.02,0,GPS data,58,,41.00508,-73.84862,Door Close,4,0.00km/h,,2020-07-07 13:02:27,
868446031859974,3.696,0,GPS data,0,,41.00511,-73.84817,Door Close,5,0.00km/h,,2020-06-17 17:19:27,
868446031859974,3.996,0,GPS data,0,,41.00523,-73.84804,Door Close,5,0.00km/h,,2020-07-08 18:13:00,
868446031859974,3.715,0,GPS data,0,,41.00537,-73.84814,Door Close,4,0.00km/h,,2020-06-15 16:51:34,
868446031859974,3.915,0,GPS data,0,56%,41.00519,-73.84821,Door Close,6,0.00km/h,24.58°C,2020-07-14 02:47:53,Clear
868446031859974,3.722,0,GPS data,12,,41.00515,-73.84829,Door Close,3,0.00km/h,,2020-06-15 13:42:47,
868446031859974,3.694,0,GPS data,0,,41.00518,-73.84831,Door Close,5,0.00km/h,,2020-06-18 01:45:51,
868446031859974,4.07,0,GPS data,189,,41.00498,-73.84834,Door Close,4,0.00km/h,,2020-07-03 09:18:09,
868446031859974,3.696,0,GPS data,0,,41.00511,-73.84817,Door Close,5,0.00km/h,,2020-06-17 17:19:38,
868446031859974,3.883,0,GPS data,44,82%,41.00493,-73.84827,Door Close,4,0.00km/h,21.05°C,2020-07-16 06:26:26,Clouds
868446031859974,3.719,0,GPS data,0,,41.00504,-73.84814,Door Close,5,0.00km/h,,2020-06-15 14:39:43,
868446031859974,3.986,0,GPS data,0,,41.00539,-73.84839,Door Close,5,0.00km/h,,2020-07-09 14:48:37,
868446031859974,3.667,0,GPS data,0,,41.00513,-73.84822,Door Close,5,0.00km/h,,2020-06-21 08:04:05,
868446031859974,3.693,0,GPS data,0,,41.00504,-73.84845,Door Close,3,0.00km/h,,2020-06-18 13:57:40,
868446031859974,3.997,0,GPS data,0,,41.00528,-73.84806,Door Close,0,0.00km/h,,2020-07-08 17:14:06,
868446031859974,3.727,0,GPS data,0,,41.00517,-73.84803,Door Close,3,0.00km/h,,2020-06-15 13:36:57,
868446031859974,4.02,0,GPS data,0,,41.00523,-73.84803,Door Close,5,0.00km/h,,2020-07-07 13:39:18,
868446031859974,4.037,0,GPS data,0,,41.00503,-73.84828,Door Close,5,0.00km/h,,2020-07-06 13:42:14,
868446031859974,4.118,0,GPS data,0,,41.00535,-73.84817,Door Close,6,0.00km/h,,2020-07-01 03:25:45,
868446031859974,4.065,0,GPS data,34,,41.00516,-73.84807,Door Close,5,0.00km/h,,2020-07-04 01:34:24,
868446031859974,4.063,0,GPS data,0,,41.00462,-73.84779,Door Close,5,0.00km/h,,2020-07-04 02:52:01,
868446031859974,3.999,0,GPS data,0,,41.00553,-73.84845,Door Close,4,0.00km/h,,2020-07-08 17:07:31,
868446031859974,3.719,0,GPS data,0,,41.00524,-73.84837,Door Close,4,0.00km/h,,2020-06-16 11:34:38,
868446031859974,3.664,0,GPS data,187,,41.00524,-73.84835,Door Close,4,0.00km/h,,2020-06-22 03:26:44,
868446031859974,4.105,0,GPS data,24,,41.00561,-73.84764,Door Close,3,5.92km/h,,2020-07-01 12:59:51,
868446031859974,3.686,0,GPS data,0,,41.00531,-73.84794,Door Close,5,0.00km/h,,2020-06-18 01:58:27,
868446031859974,3.967,0,GPS data,0,,41.00528,-73.84828,Door Close,5,0.00km/h,,2020-07-10 14:59:08,
868446031859974,3.93,0,GPS data,0,54%,41.00514,-73.84847,Door Close,5,0.00km/h,28.45°C,2020-07-13 15:47:10,Clear
868446031859974,3.688,0,GPS data,0,,41.00484,-73.84860,Door Close,3,0.00km/h,,2020-06-18 14:04:17,
868446031859974,3.717,0,GPS data,0,,41.00508,-73.84810,Door Close,5,0.00km/h,,2020-06-15 16:49:12,
868446031859974,4.045,0,GPS data,240,,41.00484,-73.84871,Door Open,4,0.92km/h,,2020-07-06 00:16:27,
868446031859974,3.975,0,GPS data,0,,41.00496,-73.84837,Door Open,5,0.00km/h,,2020-07-10 02:06:33,
868446031859974,4.055,0,GPS data,220,,41.00484,-73.84833,Door Open,5,0.00km/h,,2020-07-04 13:44:58,
868446031859974,4.037,0,GPS data,0,,41.00483,-73.84818,Door Open,4,0.00km/h,,2020-07-06 14:22:08,
868446031859974,3.889,0,GPS data,0,51%,41.00486,-73.84888,Door Open,4,0.00km/h,27.25°C,2020-07-15 20:30:53,Clouds
868446031859974,3.715,0,GPS data,0,,41.00521,-73.84838,Door Open,4,0.00km/h,,2020-06-16 12:55:08,
868446031859974,3.706,0,GPS data,0,,41.00507,-73.84817,Door Open,3,0.00km/h,,2020-06-17 12:59:30,
868446031859974,3.719,0,GPS data,0,,41.00524,-73.84837,Door Open,4,0.00km/h,,2020-06-16 11:34:39,
868446031859974,3.901,0,GPS data,0,42%,41.00556,-73.84821,Door Open,4,0.00km/h,29.02°C,2020-07-14 19:20:27,Clouds
868446031859974,3.973,0,GPS data,0,,41.00516,-73.84847,Door Open,3,0.00km/h,,2020-07-10 04:20:05,
868446031859974,3.649,0,GPS data,0,,41.00480,-73.84847,Door Open,6,0.00km/h,,2020-06-23 19:56:51,
868446031859974,3.68,0,GPS data,0,,41.00532,-73.84825,Door Open,4,0.00km/h,,2020-06-19 18:59:14,
868446031859974,3.727,0,GPS data,0,,41.00517,-73.84803,Door Open,3,0.00km/h,,2020-06-15 13:38:10,
868446031859974,3.649,0,GPS data,0,,41.00500,-73.84820,Door Open,3,0.00km/h,,2020-06-23 17:03:23,
868446031859974,4.012,0,GPS data,0,,41.00480,-73.84826,Door Open,4,0.00km/h,,2020-07-08 00:10:29,
868446031859974,4.134,0,GPS data,0,,41.00505,-73.84831,Door Open,5,0.00km/h,,2020-06-30 14:52:55,
868446031859974,3.686,0,GPS data,61,,41.00540,-73.84802,Door Open,3,0.00km/h,,2020-06-18 14:05:33,
868446031859974,3.976,0,GPS data,167,,41.00570,-73.84833,Door Open,5,0.00km/h,,2020-07-10 00:35:32,
868446031859974,3.936,0,GPS data,0,,41.00499,-73.84842,Door Open,3,0.00km/h,,2020-07-13 01:43:20,
868446031859974,4.103,0,GPS data,263,,41.00510,-73.84856,Door Open,3,0.00km/h,,2020-07-01 13:15:17,
868446031859974,3.915,0,GPS data,0,53%,41.00507,-73.84813,Door Open,4,0.00km/h,23.98°C,2020-07-14 04:22:58,Clear
868446031859974,3.683,0,GPS data,0,,41.00522,-73.84814,Door Open,5,0.00km/h,,2020-06-18 21:55:56,
868446031859974,4.018,0,GPS data,0,,41.00530,-73.84784,Door Open,5,0.00km/h,,2020-07-07 13:41:33,
868446031859974,4.14,0,GPS data,0,,41.00525,-73.84774,Door Open,5,0.00km/h,,2020-06-30 14:42:08,
868446031859974,3.989,0,GPS data,242,,41.00529,-73.84831,Door Open,4,2.59km/h,,2020-07-08 19:58:04,
868446031859974,4.066,0,GPS data,0,,41.00511,-73.84828,Door Open,4,0.00km/h,,2020-07-03 13:31:39,
868446031859974,3.657,0,GPS data,0,,41.00507,-73.84813,Door Open,5,0.00km/h,,2020-06-22 14:58:42,
868446031859974,4.034,0,GPS data,149,,41.00528,-73.84856,Door Open,4,0.00km/h,,2020-07-06 17:00:14,
868446031859974,3.685,0,GPS data,0,,41.00499,-73.84827,Door Open,5,0.00km/h,,2020-06-18 01:59:01,
868446031859974,3.649,0,GPS data,0,,41.00498,-73.84823,Door Open,4,0.00km/h,,2020-06-23 17:12:15,
868446031859974,3.669,0,GPS data,218,,41.00374,-73.84771,Door Open,5,0.00km/h,,2020-06-21 01:16:17,
868446031859974,3.719,0,GPS data,0,,41.00487,-73.84831,Door Open,5,0.00km/h,,2020-06-15 14:59:32,
868446031859974,3.691,0,GPS data,0,,41.00501,-73.84817,Door Open,3,0.00km/h,,2020-06-18 14:02:44,
868446031859974,3.646,0,GPS data,0,,41.00506,-73.84791,Door Open,6,0.00km/h,,2020-06-24 15:18:37,
868446031859974,3.899,0,GPS data,169,64%,41.00614,-73.84801,Door Open,4,0.00km/h,24.28°C,2020-07-15 00:56:58,Rain
868446031859974,3.68,0,GPS data,0,,41.00507,-73.84824,Door Open,5,0.00km/h,,2020-06-19 15:07:24,
868446031859974,3.693,0,GPS data,0,,41.00526,-73.84837,Door Open,0,0.00km/h,,2020-06-17 16:39:02,
868446031859974,3.921,0,GPS data,0,42%,41.00518,-73.84854,Door Open,5,0.00km/h,26.32°C,2020-07-14 01:02:12,Clear
868446031859974,3.719,0,GPS data,0,,41.00507,-73.84830,Door Open,5,0.00km/h,,2020-06-15 14:46:36,
868446031859974,3.715,0,GPS data,0,,41.00494,-73.84811,Door Open,6,0.00km/h,,2020-06-15 16:53:11,
868446031859974,3.694,0,GPS data,0,,41.00507,-73.84836,Door Open,5,0.00km/h,,2020-06-18 01:51:40,
868446031859974,3.717,0,GPS data,39,,41.00491,-73.84814,Door Open,4,0.00km/h,,2020-06-15 22:19:32,
868446031859974,3.723,0,GPS data,0,,41.00516,-73.84811,Door Open,4,0.00km/h,,2020-06-15 13:45:04,
868446031859974,3.706,0,GPS data,0,,41.00515,-73.84817,Door Open,4,0.00km/h,,2020-06-17 15:38:47,
868446031859974,3.889,0,GPS data,0,61%,41.00300,-73.84566,Door Open,4,0.00km/h,27.04°C,2020-07-15 19:32:19,Clouds
868446031859974,3.944,0,GPS data,0,,41.00523,-73.84821,Door Open,5,0.00km/h,,2020-07-12 03:56:45,
868446031859974,3.896,0,GPS data,0,93%,41.00473,-73.84825,Door Open,4,0.00km/h,19.67°C,2020-07-15 10:25:12,Clouds
868446031859974,4.11,0,GPS data,319,,41.00571,-73.84833,Door Open,4,0.00km/h,,2020-07-01 09:26:14,
868446031859974,4.01,0,GPS data,0,,41.00506,-73.84833,Door Open,6,0.00km/h,,2020-07-08 01:54:47,
868446031859974,3.694,0,GPS data,0,,41.00518,-73.84831,Door Open,5,0.00km/h,,2020-06-18 01:45:54,
868446031859974,3.944,0,GPS data,0,,41.00549,-73.84817,Door Open,5,0.00km/h,,2020-07-12 03:43:03,
868446031859974,3.709,0,GPS data,0,,41.00528,-73.84799,Door Open,6,0.00km/h,,2020-06-17 02:55:44,
868446031859974,3.686,0,GPS data,0,,41.00513,-73.84804,Door Open,5,0.00km/h,,2020-06-18 18:10:15,
868446031859974,3.711,0,GPS data,0,,41.00490,-73.84850,Door Open,5,0.00km/h,,2020-06-16 13:52:48,
868446031859974,3.654,0,GPS data,0,,41.00523,-73.84864,Door Open,5,0.00km/h,,2020-06-22 17:04:34,
868446031859974,4.042,0,GPS data,0,,41.00533,-73.84831,Door Open,5,0.00km/h,,2020-07-06 04:15:42,
868446031859974,3.967,0,GPS data,0,,41.00529,-73.84863,Door Open,5,0.00km/h,,2020-07-10 15:58:51,
868446031859974,3.648,0,GPS data,0,,41.00498,-73.84800,Door Open,7,0.00km/h,,2020-06-24 02:30:06,
868446031859974,3.696,0,GPS data,0,,41.00511,-73.84817,Door Open,5,0.00km/h,,2020-06-17 17:19:32,
868446031859974,3.651,0,GPS data,0,,41.00524,-73.84823,Door Open,5,0.00km/h,,2020-06-23 17:58:31,
868446031859974,4.115,0,GPS data,109,,41.00510,-73.84820,Door Open,4,0.00km/h,,2020-07-01 07:47:42,
868446031859974,3.986,0,GPS data,0,,41.00539,-73.84839,Door Open,5,0.00km/h,,2020-07-09 14:48:52,
868446031859974,3.664,0,GPS data,0,,41.00484,-73.84799,Door Open,5,0.00km/h,,2020-06-22 03:40:39,
868446031859974,3.712,0,GPS data,0,,41.00504,-73.84839,Door Open,5,0.00km/h,,2020-06-16 13:42:20,
868446031859974,3.691,0,GPS data,0,,41.00500,-73.84818,Door Open,3,0.00km/h,,2020-06-18 14:01:56,
868446031859974,3.989,0,GPS data,0,,41.00527,-73.84825,Door Open,5,0.00km/h,,2020-07-08 20:08:45,
868446031859974,3.957,0,GPS data,0,,41.00489,-73.84813,Door Open,5,0.00km/h,,2020-07-11 02:22:39,
868446031859974,3.88,0,GPS data,0,79%,41.00499,-73.84813,Door Open,5,0.00km/h,22°C,2020-07-16 13:00:16,Clouds
868446031859974,4.025,0,GPS data,0,,41.00502,-73.84866,Door Open,4,0.00km/h,,2020-07-07 02:53:37,
868446031859974,4.142,0,GPS data,0,,41.00509,-73.84831,Door Open,6,0.00km/h,,2020-06-30 14:15:23,
868446031859974,3.661,0,GPS data,0,,41.00487,-73.84850,Door Open,4,0.00km/h,,2020-06-22 12:48:52,
868446031859974,3.67,0,GPS data,0,,41.00506,-73.84827,Door Open,6,0.00km/h,,2020-06-21 01:11:02,
868446031859974,3.933,0,GPS data,0,76%,41.00562,-73.84839,Door Open,5,0.00km/h,24.76°C,2020-07-13 13:16:07,Clouds
868446031859974,3.706,0,GPS data,0,,41.00515,-73.84817,Door Open,4,0.00km/h,,2020-06-17 15:39:38,
868446031859974,3.928,0,GPS data,0,54%,41.00482,-73.84782,Door Open,0,0.00km/h,28.43°C,2020-07-13 16:06:48,Clear
868446031859974,3.706,0,GPS data,263,,41.00520,-73.84823,Door Open,4,1.48km/h,,2020-06-17 13:06:03,
868446031859974,3.719,0,GPS data,0,,41.00504,-73.84814,Door Open,5,0.00km/h,,2020-06-15 14:39:45,
868446031859974,3.677,0,GPS data,0,,41.00500,-73.84842,Door Open,5,0.00km/h,,2020-06-20 02:06:50,
868446031859974,3.999,0,GPS data,0,,41.00529,-73.84846,Door Open,4,0.00km/h,,2020-07-08 16:49:49,
868446031859974,4.044,0,GPS data,0,,41.00466,-73.84809,Door Open,4,0.00km/h,,2020-07-06 02:44:25,
868446031859974,3.654,0,GPS data,206,,41.00552,-73.84768,Door Open,5,0.00km/h,,2020-06-23 12:42:52,
868446031859974,3.722,0,GPS data,12,,41.00515,-73.84829,Door Open,3,0.00km/h,,2020-06-15 13:42:04,
868446031859974,3.696,0,GPS data,0,,41.00510,-73.84843,Door Open,5,0.00km/h,,2020-06-18 01:46:09,
868446031859974,3.915,0,GPS data,0,56%,41.00509,-73.84825,Door Open,6,0.00km/h,24.65°C,2020-07-14 02:58:06,Clear
868446031859974,3.939,0,GPS data,0,,41.00493,-73.84844,Door Open,5,0.00km/h,,2020-07-13 00:16:22,
868446031859974,3.975,0,GPS data,0,,41.00503,-73.84820,Door Open,6,0.00km/h,,2020-07-10 02:27:16,
868446031859974,3.886,0,GPS data,0,77%,41.00511,-73.84823,Door Open,5,0.00km/h,21.42°C,2020-07-16 02:24:39,Clouds
868446031859974,3.723,0,GPS data,0,,41.00516,-73.84811,Door Open,4,0.00km/h,,2020-06-15 13:45:11,
868446031859974,3.723,0,GPS data,262,,41.00523,-73.84811,Door Open,3,0.00km/h,,2020-06-15 13:40:21,
868446031859974,3.68,0,GPS data,0,,41.00507,-73.84815,Door Open,3,0.00km/h,,2020-06-19 14:37:15,
868446031859974,3.683,0,GPS data,359,,41.00518,-73.84818,Door Open,5,0.00km/h,,2020-06-19 04:22:11,
868446031859974,3.696,0,GPS data,353,,41.00518,-73.84845,Door Open,5,0.00km/h,,2020-06-18 01:37:49,
868446031859974,3.95,0,GPS data,0,,41.00506,-73.84825,Door Open,5,0.00km/h,,2020-07-11 19:12:04,
868446031859974,3.667,0,GPS data,0,,41.00497,-73.84826,Door Open,5,0.00km/h,,2020-06-21 07:55:19,
868446031859974,3.725,0,GPS data,0,,41.00523,-73.84776,Door Open,3,0.00km/h,,2020-06-15 13:39:44,
868446031859974,3.72,0,GPS data,0,,41.00529,-73.84827,Door Open,4,0.00km/h,,2020-06-15 14:33:05,
868446031859974,4.007,0,GPS data,0,,41.00505,-73.84825,Door Open,6,0.00km/h,,2020-07-08 02:06:22,
868446031859974,3.725,0,GPS data,262,,41.00519,-73.84825,Door Open,3,0.00km/h,,2020-06-15 13:41:05,
868446031859974,3.876,0,GPS data,0,53%,41.00502,-73.84828,Door Open,5,0.00km/h,24.11°C,2020-07-16 15:47:31,Clouds
868446031859974,3.983,0,GPS data,0,,41.00461,-73.84803,Door Open,5,0.00km/h,,2020-07-09 17:04:35,
868446031859974,3.646,0,GPS data,0,,41.00494,-73.84831,Door Open,0,0.00km/h,,2020-06-24 13:11:43,
868446031859974,4.086,0,GPS data,0,,41.00474,-73.84878,Door Open,5,0.00km/h,,2020-07-02 12:58:49,
868446031859974,3.979,0,GPS data,0,,41.00504,-73.84829,Door Open,5,0.00km/h,,2020-07-09 19:13:46,
868446031859974,3.999,0,GPS data,0,,41.00476,-73.84785,Door Open,5,0.00km/h,,2020-07-08 15:51:13,
868446031859974,3.954,0,GPS data,0,,41.00503,-73.84832,Door Open,5,0.00km/h,,2020-07-11 12:47:26,
868446031859974,3.649,0,GPS data,0,,41.00506,-73.84812,Door Open,5,0.00km/h,,2020-06-23 17:10:52,
868446031859974,4.06,0,GPS data,0,,41.00497,-73.84829,Door Open,4,0.00km/h,,2020-07-04 09:23:25,
868446031859974,3.918,0,GPS data,0,56%,41.00513,-73.84825,Door Open,6,0.00km/h,24.28°C,2020-07-14 02:21:10,Clear
868446031859974,4.092,0,GPS data,0,,41.00527,-73.84813,Door Open,3,0.00km/h,,2020-07-02 01:46:29,
868446031859974,3.664,0,GPS data,0,,41.00484,-73.84799,Door Open,5,0.00km/h,,2020-06-22 03:40:27,
868446031859974,3.712,0,GPS data,0,,41.00526,-73.84802,Door Open,5,0.00km/h,,2020-06-16 13:22:44,
868446031859974,3.664,0,GPS data,0,,41.00479,-73.84816,Door Open,5,0.00km/h,,2020-06-22 08:09:19,
868446031859974,3.686,0,GPS data,61,,41.00540,-73.84802,Door Open,3,0.00km/h,,2020-06-18 14:05:18,
868446031859974,4.02,0,GPS data,0,,41.00546,-73.84801,Door Open,3,0.00km/h,,2020-07-07 12:59:32,
868446031859974,4.052,0,GPS data,0,,41.00501,-73.84827,Door Open,6,0.00km/h,,2020-07-05 14:16:33,
868446031859974,3.884,0,GPS data,0,82%,41.00509,-73.84846,Door Open,4,0.00km/h,21.02°C,2020-07-16 05:26:24,Clouds
868446031859974,4.097,0,GPS data,0,,41.00529,-73.84834,Door Open,6,0.00km/h,,2020-07-01 17:23:19,
868446031859974,3.986,0,GPS data,0,,41.00484,-73.84834,Door Open,6,0.00km/h,,2020-07-09 13:23:27,
868446031859974,4.091,0,GPS data,0,,41.00504,-73.84826,Door Open,7,0.00km/h,,2020-07-02 04:22:37,
868446031859974,3.719,0,GPS data,0,,41.00523,-73.84838,Door Open,5,0.00km/h,,2020-06-15 16:46:21,
868446031859974,4.063,0,GPS data,0,,41.00462,-73.84779,Door Open,5,0.00km/h,,2020-07-04 02:51:11,
868446031859974,3.709,0,GPS data,315,,41.00512,-73.84865,Door Open,5,0.00km/h,,2020-06-17 04:09:12,
868446031859974,3.691,0,GPS data,0,,41.00537,-73.84810,Door Open,5,0.00km/h,,2020-06-18 01:49:15,
868446031859974,3.984,0,GPS data,0,,41.00506,-73.84803,Door Open,5,0.00km/h,,2020-07-09 15:01:33,
868446031859974,3.686,0,GPS data,0,,41.00564,-73.84814,Door Open,4,0.00km/h,,2020-06-18 18:47:53,
868446031859974,4.039,0,GPS data,0,,41.00546,-73.84844,Door Open,3,0.00km/h,,2020-07-06 13:18:33,
868446031859974,3.696,0,GPS data,136,,41.00446,-73.84868,Door Open,5,0.00km/h,,2020-06-17 17:49:14,
868446031859974,3.714,0,GPS data,0,,41.00513,-73.84817,Door Open,5,0.00km/h,,2020-06-15 16:56:47,
868446031859974,3.942,0,GPS data,0,,41.00530,-73.84863,Door Open,6,0.00km/h,,2020-07-12 04:12:46,
868446031859974,3.725,0,GPS data,262,,41.00519,-73.84825,Door Open,3,0.00km/h,,2020-06-15 13:41:01,
868446031859974,3.931,0,GPS data,99,54%,41.00506,-73.84834,Door Open,4,0.00km/h,28.45°C,2020-07-13 15:40:30,Clear
868446031859974,3.691,0,GPS data,49,,41.00511,-73.84808,Door Open,3,0.00km/h,,2020-06-18 14:03:48,
868446031859974,4.018,0,GPS data,0,,41.00519,-73.84841,Door Open,5,0.00km/h,,2020-07-07 13:39:57,
868446031859974,3.69,0,GPS data,0,,41.00508,-73.84830,Door Open,5,0.00km/h,,2020-06-18 01:52:50,
868446031859974,3.703,0,GPS data,0,,41.00551,-73.84848,Door Open,6,0.00km/h,,2020-06-17 16:14:32,
868446031859974,3.999,0,GPS data,0,,41.00519,-73.84835,Door Open,4,0.00km/h,,2020-07-08 17:11:31,
868446031859974,3.711,0,GPS data,0,,41.00536,-73.84840,Door Open,6,0.00km/h,,2020-06-16 18:37:28,
868446031859974,4.144,0,GPS data,0,,41.00490,-73.84826,Door Open,5,0.00km/h,,2020-06-30 13:44:39,
868446031859974,4.082,0,GPS data,0,,41.00485,-73.84820,Door Open,4,0.00km/h,,2020-07-02 13:34:57,
868446031859974,3.693,0,GPS data,0,,41.00390,-73.84901,Door Open,5,0.00km/h,,2020-06-17 17:52:32,
868446031859974,3.725,0,GPS data,262,,41.00519,-73.84820,Door Open,3,0.00km/h,,2020-06-15 13:41:12,
868446031859974,3.886,0,GPS data,0,77%,41.00534,-73.84841,Door Open,5,0.00km/h,21.38°C,2020-07-16 02:37:10,Clouds
868446031859974,3.645,0,GPS data,0,,41.00525,-73.84833,Door Open,5,0.00km/h,,2020-06-24 15:04:23,
868446031859974,3.91,0,GPS data,0,64%,41.00508,-73.84836,Door Open,6,0.00km/h,24.05°C,2020-07-14 13:37:40,Clear
868446031859974,3.896,0,GPS data,159,88%,41.00520,-73.84846,Door Open,4,9.81km/h,21.39°C,2020-07-15 12:45:25,Clouds
868446031859974,4.031,0,GPS data,0,,41.00543,-73.84826,Door Open,5,0.00km/h,,2020-07-06 19:46:31,
868446031859974,3.915,0,GPS data,0,53%,41.00518,-73.84825,Door Open,6,0.00km/h,24.6°C,2020-07-14 03:20:24,Clear
868446031859974,4.007,0,GPS data,0,,41.00515,-73.84874,Door Open,4,0.00km/h,,2020-07-08 04:25:10,
868446031859974,3.979,0,GPS data,0,,41.00499,-73.84808,Door Open,5,0.00km/h,,2020-07-09 19:11:12,
868446031859974,3.706,0,GPS data,194,,41.00499,-73.84828,Door Open,6,0.00km/h,,2020-06-17 02:57:04,
868446031859974,3.694,0,GPS data,0,,41.00505,-73.84840,Door Open,5,0.00km/h,,2020-06-18 01:51:19,
868446031859974,3.641,0,GPS data,0,,41.00521,-73.84812,Door Open,5,0.00km/h,,2020-06-24 02:49:13,
868446031859974,3.976,0,GPS data,0,,41.00521,-73.84806,Door Open,4,0.00km/h,,2020-07-10 00:55:23,
868446031859974,3.942,0,GPS data,0,,41.00491,-73.84812,Door Open,6,0.00km/h,,2020-07-12 04:17:02,
868446031859974,3.723,0,GPS data,0,,41.00516,-73.84811,Door Open,4,0.00km/h,,2020-06-15 13:44:58,
868446031859974,3.693,0,GPS data,0,,41.00504,-73.84845,Door Open,3,0.00km/h,,2020-06-18 13:57:46,
868446031859974,3.712,0,GPS data,0,,41.00423,-73.84728,Door Open,4,0.00km/h,,2020-06-16 18:05:02,
868446031859974,3.686,0,GPS data,0,,41.00463,-73.84836,Door Open,3,0.00km/h,,2020-06-18 14:37:37,
868446031859974,3.694,0,GPS data,0,,41.00505,-73.84840,Door Open,5,0.00km/h,,2020-06-18 01:51:38,
